weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_tdtr_k,station_precip_mm,station_temp
30,2008-07-22,0.3270167,0.2091167,0.2837667,0.30955,52.36,23.395714285999986,21.852857142999994,33.650000000000034,14.650000000000034,47.59,92.77714285709999,8.6,18.1,26.599999999999998
31,2008-07-29,0.3548,0.34655,0.2674167,0.3921167,44.63,23.894285714000034,22.220000000000027,34.35000000000002,19.75,39.0,92.04857142860001,9.77142857143,36.4,26.893333333333334
32,2008-08-05,0.2002,0.2513857,0.2113429,0.1997286,32.45,24.160000000000025,22.355714286000023,34.25,19.450000000000045,143.35,91.09285714290002,9.74285714286,18.1,26.7
33,2008-08-12,0.4303714,0.4330143,0.4369143,0.4657286,26.03,24.06428571400005,22.197142857000017,32.450000000000045,19.55000000000001,39.69,90.72714285709999,9.34285714286,11.0,27.5
34,2008-08-19,0.2833,0.30447140000000006,0.2744571,0.3805,12.88,26.07857142900002,21.26857142900002,37.05000000000001,18.650000000000034,33.0,78.2771428571,13.5571428571,7.9,28.599999999999998
35,2008-08-26,0.3181857,0.3197667,0.30817140000000004,0.3236,58.2,25.424285714000064,21.942857143000026,37.25,19.55000000000001,37.0,84.49142857140001,10.7428571429,44.0,27.77777777776667
36,2008-09-02,0.3398,0.3691,0.2888,0.3092333,34.59,25.381428571000015,21.711428571,36.150000000000034,20.05000000000001,29.0,83.05,10.6571428571,8.1,27.983333333333334
37,2008-09-09,0.2319,0.27625,0.2612,0.2327833,86.14,23.771428571,22.334285714000032,32.75,20.25,59.1,92.6528571429,7.685714285710001,16.5,28.322222222233332
38,2008-09-16,0.2168,0.2773333,0.20893330000000002,0.3362667,65.43,24.438571429000035,22.157142857000053,33.55000000000001,18.950000000000045,53.5,88.52571428569999,8.57142857143,50.1,28.033333333333335
39,2008-09-23,0.41495,0.36342859999999994,0.3224,0.4006857,61.38,24.510000000000048,22.340000000000032,36.150000000000034,19.55000000000001,63.27,90.18142857139999,8.15714285714,26.9,28.516666666666666
40,2008-09-30,0.3930857,0.37827140000000004,0.3437,0.4048429,24.28,26.02857142900001,21.611428571000033,37.05000000000001,19.25,121.3,79.5028571429,12.7857142857,1.0,28.16388888888333
41,2008-10-07,0.1605571,0.1638714,0.19493329999999998,0.2061143,69.47,26.951428571000008,22.211428571,37.25,20.850000000000023,53.9,78.4542857143,12.014285714300001,57.7,29.511111111099996
42,2008-10-14,0.2882,0.22785709999999998,0.2807571,0.35797140000000005,69.39,25.200000000000045,22.76571428599999,37.35000000000002,19.55000000000001,67.9,88.85714285709999,9.97142857143,24.9,27.383333333333336
43,2008-10-21,0.3291571,0.2279,0.2733429,0.2568429,52.65,24.717142857000056,23.55142857100003,31.850000000000023,19.55000000000001,111.9,93.8542857143,8.71428571429,24.2,28.1111111111
44,2008-10-28,0.1617429,0.1962,0.1982714,0.2196143,43.6,25.222857143,23.675714286000016,35.35000000000002,20.850000000000023,149.1,92.6085714286,8.57142857143,0.0,27.866666666666664
45,2008-11-04,0.5010286,0.445,0.4276857,0.5457286,57.85,25.31428571400005,24.31857142900003,34.05000000000001,19.950000000000045,107.48,95.29,7.085714285710001,109.0,28.206666666666667
46,2008-11-11,0.3042857,0.2946429,0.3062714,0.4003857,60.36,25.34857142900006,22.860000000000014,36.450000000000045,20.55000000000001,63.9,88.3285714286,10.0142857143,42.6,28.266666666666666
47,2008-11-18,0.1930571,0.1965286,0.17625710000000003,0.1830571,59.44,25.74000000000001,24.591428570999994,34.05000000000001,22.05000000000001,199.52,94.1414285714,7.814285714289999,10.6,28.055555555566666
48,2008-11-25,0.2510143,0.2883143,0.2537,0.3213,81.11,25.379999999999995,24.427142857000035,32.950000000000045,21.55000000000001,90.68,95.26,7.1,59.0,26.866666666666664
49,2008-12-02,0.1643667,0.19635,0.1731333,0.15491670000000002,45.03,24.961428571,23.894285714000034,32.05000000000001,20.25,139.55,94.64,7.1428571428600005,80.0,27.22
50,2008-12-09,0.28941669999999997,0.34778000000000003,0.2748286,0.2580857,64.03,25.50142857100002,23.032857143,35.75,21.950000000000045,53.25,88.5514285714,9.2,17.2,28.0
51,2008-12-16,0.1783857,0.2191714,0.2497286,0.1923,70.92,25.378571429000033,23.697142857000017,33.150000000000034,22.05000000000001,57.61,91.77714285709999,9.05714285714,51.0,27.775000000000002
52,2008-12-23,0.2634125,0.219875,0.2000875,0.226625,55.11,26.407142857000053,22.444285714000046,35.150000000000034,20.75,41.6,81.86857142859999,10.3428571429,0.5,28.226666666666663
1,2009-01-01,0.15128570000000002,0.16168570000000002,0.1532714,0.11944289999999999,,,,,,,,,,27.97444444445
2,2009-01-08,0.2299167,0.12234,0.2611667,0.22305,52.28,24.575714285999993,23.634285714000043,31.450000000000045,21.05000000000001,93.55,95.22285714290001,7.5,86.1,27.72222222223333
3,2009-01-15,0.1884857,0.1881857,0.2039143,0.2775,72.03,23.532857143,23.26857142900002,30.850000000000023,22.05000000000001,149.77,98.61,3.7142857142900003,72.8,27.19333333333333
4,2009-01-22,0.18845710000000002,0.19931429999999997,0.2027,0.2139286,76.16,23.400000000000034,21.987142857000038,30.350000000000023,19.55000000000001,53.81,92.46714285709999,6.485714285709999,11.2,27.7888888889
5,2009-01-29,0.16673329999999997,0.17373329999999998,0.19043329999999997,0.16171670000000002,118.54,24.34571428600003,23.36428571400006,31.25,20.850000000000023,66.1,94.92857142860001,8.14285714286,67.8,27.55
6,2009-02-05,0.2799143,0.2402857,0.1957286,0.3076571,149.06,24.255714286,23.689999999999998,29.55000000000001,21.350000000000023,93.3,97.00714285709999,5.18571428571,44.1,27.822222222233336
7,2009-02-12,0.1702714,0.15111429999999998,0.1404714,0.1429714,60.51,24.172857142999987,23.04428571400001,32.55000000000001,19.75,48.72,94.2342857143,7.17142857143,14.0,28.099999999999998
8,2009-02-19,0.18878570000000003,0.15945710000000002,0.1568714,0.20298570000000002,124.8,24.53571428600003,23.104285714000014,33.55000000000001,21.05000000000001,124.0,92.9057142857,6.82857142857,111.4,27.733333333333334
9,2009-02-26,0.28236,0.3051167,0.2940833,0.3160167,147.44,24.24142857100003,23.344285714000023,33.450000000000045,21.150000000000034,102.72,95.12142857139999,7.07142857143,84.1,26.76
10,2009-03-05,0.36207140000000004,0.3367,0.3453,0.3792857,58.56,24.694285714000046,23.560000000000002,31.450000000000045,21.350000000000023,87.28,94.37857142860001,6.8,49.1,28.133333333333336
11,2009-03-12,0.20342860000000001,0.1784429,0.2259714,0.2018714,97.8,23.908571429000062,23.565714286000002,30.850000000000023,20.450000000000045,108.83,98.1342857143,6.02857142857,0.0,27.366666666666664
12,2009-03-19,0.15788329999999998,0.1921,0.21372860000000002,0.20138570000000003,106.68,24.21571428599998,23.350000000000023,31.450000000000045,20.450000000000045,66.83,95.70857142860001,6.18571428571,14.3,27.5
13,2009-03-26,0.2235857,0.2591333,0.2632857,0.3057857,100.78,24.00285714300003,23.03428571400002,30.150000000000034,21.450000000000045,49.93,94.9028571429,6.3571428571399995,45.0,28.133333333333336
14,2009-04-02,0.08905714,0.05895,0.08927143,0.09934286,131.17,24.09571428600003,23.395714285999986,31.350000000000023,20.950000000000045,63.3,96.3957142857,6.74285714286,19.0,27.950000000000003
15,2009-04-09,0.1468429,0.1416571,0.14118570000000003,0.1487714,133.47,24.74000000000001,22.654285714000025,33.650000000000034,19.950000000000045,50.64,89.67285714290001,9.02857142857,134.9,27.7111111111
16,2009-04-16,0.2236,0.1788286,0.175,0.2161429,99.77,23.485714286000018,22.985714286000018,31.55000000000001,19.450000000000045,74.5,97.3,6.38571428571,87.3,27.03333333333333
17,2009-04-23,0.19534289999999999,0.2856714,0.16118570000000002,0.20238570000000003,52.74,24.395714285999986,23.737142857000038,30.450000000000045,21.75,62.74,96.66428571430001,4.985714285709999,41.2,27.46666666666667
18,2009-04-30,0.2835857,0.3455143,0.2374429,0.3161286,99.89,24.254285714000048,23.29857142900005,30.450000000000045,21.150000000000034,93.8,95.0785714286,6.27142857143,30.8,27.383333333333336
19,2009-05-07,0.1907571,0.2645571,0.2538857,0.2192,30.73,24.412857142999997,23.334285714000032,33.650000000000034,19.75,59.5,95.1,7.1428571428600005,44.0,28.366666666666664
20,2009-05-14,0.2077429,0.22785709999999998,0.2542,0.2160429,38.51,24.457142857000008,23.121428571000024,33.35000000000002,19.55000000000001,46.43,93.29857142860001,9.07142857143,11.2,28.358333333333334
21,2009-05-21,0.3312143,0.2172,0.2093857,0.3445143,66.46,24.57428571400004,22.862857143000042,33.950000000000045,20.25,39.89,91.79,10.0714285714,50.5,28.116666666666664
22,2009-05-28,0.2383429,0.1973167,0.1655,0.19014289999999998,40.04,23.55428571400006,23.11428571400006,31.950000000000045,19.55000000000001,73.0,97.74285714290001,5.61428571429,19.3,27.666666666666668
23,2009-06-04,0.114,0.09244286,0.09747143,0.1262857,42.22,22.975714286000027,22.117142857000033,29.350000000000023,19.650000000000034,53.91,95.50714285709999,6.07142857143,,28.099999999999998
24,2009-06-11,0.1871286,0.1578,0.1434571,0.1994714,8.74,21.954285714000036,20.760000000000048,32.05000000000001,16.75,112.31,94.13,6.24285714286,23.9,26.055555555566666
25,2009-06-18,0.2916714,0.3070286,0.35622859999999995,0.3891143,43.32,22.881428571000015,21.712857143000008,32.05000000000001,18.850000000000023,45.97,93.9714285714,7.714285714289999,21.0,26.649999999999995
26,2009-06-25,0.2708,0.2051833,0.2401286,0.2001571,141.65,24.06714285700002,22.960000000000036,32.450000000000045,20.05000000000001,66.41,94.55571428569999,8.64285714286,40.6,27.325
27,2009-07-02,0.18685710000000003,0.17691429999999997,0.2230714,0.2189857,68.15,23.30285714300004,22.207142857000008,31.450000000000045,19.150000000000034,55.5,94.53857142860001,8.64285714286,14.0,27.416666666666668
28,2009-07-09,0.3859143,0.2903833,0.33642859999999997,0.2927857,91.4,22.915714286000025,22.01714285700001,33.05000000000001,18.25,39.67,95.38571428569999,8.12857142857,2.0,27.53333333333333
29,2009-07-16,0.21965,0.37805,0.2238714,0.2659,65.19,23.377142857000024,22.26142857100001,33.650000000000034,19.55000000000001,40.1,94.6242857143,7.27142857143,38.9,27.541666666666668
30,2009-07-23,0.20788330000000002,0.28085,0.1756,0.2616,35.82,23.375714286000004,20.902857143000006,33.55000000000001,19.150000000000034,12.93,88.23,9.52857142857,20.4,26.71666666666667
31,2009-07-30,0.15435710000000002,0.1152714,0.1534571,0.1559,51.77,23.937142857000026,21.895714285999986,34.75,17.25,39.3,89.9714285714,9.75714285714,32.0,27.0
32,2009-08-06,0.395,0.3527333,0.4842857,0.4019143,9.79,24.220000000000027,21.674285714000064,34.75,17.55000000000001,34.4,87.8114285714,11.7571428571,,27.958333333333332
33,2009-08-13,0.3308857,0.4083,0.4433571,0.33477140000000005,35.23,25.207142857000008,22.357142857000042,35.05000000000001,19.05000000000001,43.2,87.11,11.3428571429,20.1,27.366666666666664
34,2009-08-20,0.2206286,0.1943571,0.2785714,0.2604571,6.52,25.527142857000058,21.55857142900004,36.150000000000034,19.850000000000023,25.3,80.64,10.9285714286,1.0,28.573333333333338
35,2009-08-27,0.2453429,0.18598570000000003,0.18134289999999997,0.2820571,95.83,25.84714285700005,23.29428571400001,37.25,20.25,45.34,88.1771428571,11.7857142857,27.2,29.066666666666666
36,2009-09-03,0.5083571,0.4544286,0.5383143,0.5148286,83.02,24.238571429000046,23.238571429000046,31.850000000000023,20.350000000000023,78.37,94.99285714290001,7.6428571428600005,47.5,27.600000000000005
37,2009-09-10,0.18961670000000003,0.192,0.2368143,0.2696857,13.74,26.70571428599999,21.164285714000016,36.85000000000002,18.650000000000034,9.3,75.2328571429,13.042857142899999,6.1,29.322222222233336
38,2009-09-17,0.26632,0.3133667,0.1956571,0.30707140000000005,40.17,26.32000000000005,21.468571429000065,36.85000000000002,20.350000000000023,23.01,78.11857142859999,11.6,0.8,28.816666666666674
39,2009-09-24,0.29431430000000003,0.27067140000000006,0.30207140000000005,0.2540143,78.68,26.174285714000064,22.677142857000035,36.650000000000034,20.55000000000001,33.0,83.7628571429,11.0,8.1,28.955555555566665
40,2009-10-01,0.2063,0.2552571,0.2799571,0.20665709999999998,57.18,24.884285714000043,23.194285714000046,34.25,21.650000000000034,79.1,91.5757142857,8.514285714289999,33.1,27.883333333333336
41,2009-10-08,0.2322714,0.2725,0.2715714,0.2853857,20.58,25.55714285700003,23.411428570999988,35.150000000000034,21.150000000000034,43.94,89.31,9.28571428571,29.4,27.813333333333333
42,2009-10-15,0.2974143,0.2821714,0.2559286,0.3197857,30.49,26.587142857000003,22.200000000000045,38.150000000000034,20.650000000000034,18.1,79.2228571429,11.885714285699999,11.2,27.71666666666667
43,2009-10-22,0.2968,0.3084857,0.3623,0.3616571,82.59,25.70571428599999,23.76857142900002,34.05000000000001,20.950000000000045,67.4,90.65714285709998,8.57142857143,137.1,28.011111111099996
44,2009-10-29,0.2907571,0.23795,0.3176857,0.2616,77.38,25.52857142900001,24.292857142999992,37.650000000000034,21.75,84.54,93.8085714286,8.34285714286,11.2,28.0
45,2009-11-05,0.38867140000000006,0.3728167,0.2499,0.3730143,45.79,26.01142857100001,23.99000000000001,36.55000000000001,19.05000000000001,47.31,90.3728571429,10.185714285700001,3.5,29.2888888889
46,2009-11-12,0.3688714,0.3799571,0.38002859999999994,0.46792860000000003,96.23,27.171428571000035,23.77571428599998,35.55000000000001,22.850000000000023,31.65,84.3114285714,10.457142857100001,88.2,28.713333333333328
47,2009-11-19,0.40705,0.3351,0.3665,0.38935,29.72,27.335714285999984,22.958571429000017,37.85000000000002,21.350000000000023,47.0,80.7871428571,11.9285714286,39.1,29.13333333333333
48,2009-11-26,0.3361143,0.2877667,0.3254571,0.3576,38.17,26.30571428600001,24.075714285999993,35.55000000000001,21.950000000000045,60.7,89.5942857143,8.71428571429,17.0,28.8111111111
49,2009-12-03,0.34852859999999997,0.2904,0.4106143,0.3704571,73.45,25.612857143000042,23.82000000000005,35.75,21.850000000000023,134.43,91.70857142860001,7.75714285714,49.0,28.50833333333333
50,2009-12-10,0.1922,0.1935286,0.2398857,0.2858857,85.62,26.04857142900005,23.445714285999998,35.450000000000045,21.450000000000045,49.32,87.75285714290001,10.4428571429,41.9,28.316666666666666
51,2009-12-17,0.2176,0.2403,0.1817714,0.2623,81.21,25.197142857000017,23.755714286,34.35000000000002,21.850000000000023,208.87,92.95857142860001,6.67142857143,54.1,28.599999999999998
52,2009-12-24,0.21042220000000003,0.2571375,0.2211333,0.30025559999999996,98.79,24.031428570999992,23.407142857000053,29.75,21.75,66.3,96.88571428569999,5.25714285714,31.2,27.066666666666666
53,2010-01-01,,,,,,,,,,,,,,27.783333333333335
1,2010-01-08,0.1245714,0.1791286,0.16384289999999999,0.1354714,27.04,26.11428571400006,21.379999999999995,35.450000000000045,19.650000000000034,8.5,78.27142857140001,11.1,,28.5
2,2010-01-15,0.14528570000000002,0.14231429999999998,0.1353,0.1675286,32.99,25.147142857000006,22.99714285700003,34.85000000000002,20.650000000000034,144.6,89.80714285709999,9.15714285714,15.0,28.04444444443334
3,2010-01-22,0.2521143,0.2304857,0.1873286,0.3027857,19.04,25.77571428599998,23.230000000000018,34.650000000000034,21.650000000000034,31.2,87.6414285714,8.62857142857,0.8,28.8888888889
4,2010-01-29,0.26327140000000004,0.2306,0.2188714,0.2612857,138.51,25.141428571000006,23.410000000000025,35.150000000000034,21.850000000000023,65.76,91.79857142860001,7.685714285710001,166.0,28.5
5,2010-02-05,0.1701,0.1421167,0.1179143,0.1393429,47.31,25.604285714000014,23.687142857000026,32.950000000000045,22.450000000000045,95.83,90.64857142860001,8.31428571429,62.3,28.0
6,2010-02-12,0.2307571,0.1892571,0.1634857,0.23887139999999998,78.25,25.101428570999985,24.418571429000053,33.05000000000001,22.350000000000023,172.7,96.5157142857,6.32857142857,14.5,27.7
7,2010-02-19,0.2933,0.2478286,0.2066286,0.26667140000000006,32.19,26.498571429000037,23.939999999999998,36.05000000000001,21.350000000000023,54.2,88.3657142857,9.41428571429,60.9,28.066666666666663
8,2010-02-26,0.3036571,0.2600571,0.22548569999999998,0.3333143,84.67,25.76714285700001,24.77857142900001,35.05000000000001,22.05000000000001,288.4,94.91571428569999,8.17142857143,29.9,28.27333333333333
9,2010-03-05,0.1273167,0.18116,0.1204667,0.14276670000000002,80.58,25.187142857000026,24.76714285700001,33.150000000000034,22.650000000000034,144.98,97.7,6.24285714286,9.9,28.366666666666664
10,2010-03-12,0.31172859999999997,0.2926857,0.2725857,0.3948,57.78,25.687142857000026,24.99142857100003,33.75,19.650000000000034,86.1,96.25,8.81428571429,44.5,28.45
11,2010-03-19,0.2946,0.2509714,0.28147140000000004,0.3416429,121.2,26.041428570999983,25.30000000000001,34.25,20.850000000000023,191.76,96.1242857143,8.82857142857,22.9,29.333333333333332
12,2010-03-26,0.2662857,0.3012333,0.29600000000000004,0.29574290000000003,51.29,25.854285714000014,24.405714286000034,34.75,21.450000000000045,214.9,93.08285714290001,8.02857142857,20.0,27.655555555566668
13,2010-04-02,0.14143329999999998,0.2047286,0.2509714,0.14524289999999998,49.8,25.852857142999994,23.418571429000053,35.950000000000045,21.05000000000001,24.25,88.7071428571,9.514285714289999,16.0,28.077777777766666
14,2010-04-09,0.2428429,0.2727571,0.2022714,0.2601143,93.76,25.96571428599998,25.01142857100001,35.25,21.450000000000045,164.7,95.1828571429,7.714285714289999,,29.03333333333333
15,2010-04-16,0.1576857,0.15661429999999998,0.1840143,0.13588570000000003,17.33,25.155714286000034,23.852857142999994,34.150000000000034,21.150000000000034,150.8,93.6557142857,7.22857142857,18.0,27.116666666666664
16,2010-04-23,0.2314857,0.2946857,0.3316571,0.2444,86.7,25.288571429000058,24.52857142900001,31.55000000000001,21.55000000000001,81.4,95.9957142857,7.75714285714,51.1,27.95
17,2010-04-30,0.2397429,0.2592714,0.3077857,0.3079429,26.0,25.898571429000015,23.31857142900003,35.25,21.450000000000045,23.6,87.65714285709998,8.25714285714,35.4,28.816666666666674
18,2010-05-07,0.2608143,0.2557857,0.2577714,0.3402857,73.97,24.467142857000056,23.825714285999993,31.55000000000001,21.450000000000045,85.46,96.7128571429,5.71428571429,8.1,27.400000000000002
19,2010-05-14,0.16868570000000002,0.1585,0.1330714,0.1456,59.4,24.128571429000033,23.588571429000012,32.85000000000002,20.850000000000023,87.3,97.44571428569999,6.18571428571,32.0,27.433333333333334
20,2010-05-21,0.26307140000000007,0.2725,0.2582714,0.2445,1.15,24.498571429000037,20.077142857000013,35.55000000000001,16.950000000000045,8.8,78.9985714286,11.2428571429,2.5,26.544444444433335
21,2010-05-28,0.34275,0.3189,0.2563429,0.2925143,55.3,26.184285714000055,23.675714286000016,36.55000000000001,21.350000000000023,45.0,88.7657142857,9.8,27.0,28.8111111111
22,2010-06-04,0.16015710000000002,0.1603714,0.1360429,0.2256571,86.47,25.180000000000007,23.30285714300004,35.35000000000002,18.75,207.1,91.6,7.47142857143,36.6,27.944444444433334
23,2010-06-11,0.2470571,0.14605710000000002,0.2503571,0.2337143,58.94,23.448571429000026,22.351428570999985,32.35000000000002,19.25,50.6,94.28,7.5,7.4,25.266666666666666
24,2010-06-18,0.3339143,0.2457714,0.2788857,0.3254857,59.67,23.195714285999998,22.174285714000064,32.950000000000045,18.75,62.33,94.66,7.87142857143,16.0,25.877777777766667
25,2010-06-25,0.2981857,0.2329714,0.2742143,0.3157571,63.22,24.947142857000017,22.657142857000053,34.650000000000034,19.150000000000034,36.9,89.08285714290001,11.014285714300001,20.4,27.791666666666668
26,2010-07-02,0.18378329999999998,0.1425,0.2251286,0.15021429999999997,82.29,24.498571429000037,22.968571429000065,34.75,20.55000000000001,34.11,92.5814285714,9.42857142857,11.2,27.58
27,2010-07-09,0.2916571,0.2722667,0.3307,0.3209143,25.3,25.07428571400004,21.681428571000026,34.55000000000001,19.05000000000001,9.1,83.88571428569999,10.1571428571,8.9,27.075
28,2010-07-16,0.2085429,0.3664571,0.2126286,0.2555143,62.14,24.80571428600001,23.26714285700001,33.25,19.350000000000023,61.09,92.05714285709999,9.55714285714,22.6,27.316666666666663
29,2010-07-23,0.08928571,0.06321429,0.12205710000000002,0.08195714,47.8,22.565714286000002,20.488571429000046,33.25,16.150000000000034,19.6,88.97,7.82857142857,4.8,24.799999999999997
30,2010-07-30,0.3061,0.3276833,0.2500857,0.2679143,56.3,25.352857142999994,20.742857143000037,34.950000000000045,17.350000000000023,18.93,78.61,11.771428571400001,3.0,25.816666666666663
31,2010-08-06,0.34202,0.3048571,0.3323571,0.34572859999999994,16.95,25.461428571,21.915714286000025,36.55000000000001,20.25,32.92,83.2742857143,11.1571428571,92.2,27.233333333333334
32,2010-08-13,0.3322167,0.3848167,0.3566,0.3539167,9.88,25.155714286000034,18.935714286000007,36.150000000000034,19.05000000000001,10.5,72.4714285714,11.828571428599998,0.0,26.377777777766667
33,2010-08-20,0.2218143,0.2241,0.2730857,0.2312429,15.76,25.57428571400004,21.662857142999997,36.05000000000001,20.05000000000001,20.3,81.5571428571,12.642857142899999,20.3,27.425
34,2010-08-27,0.3190429,0.3158714,0.3267,0.3440571,7.82,26.76428571400004,19.541428570999983,37.950000000000045,19.150000000000034,14.21,68.6157142857,14.485714285699999,,27.366666666666664
35,2010-09-03,0.3420143,0.30192859999999994,0.3147,0.381,59.06,27.07428571400004,22.05000000000001,37.450000000000045,20.950000000000045,41.1,77.2028571429,12.671428571400002,8.5,28.458333333333332
36,2010-09-10,0.11658330000000001,0.1002833,0.14068329999999998,0.11381669999999999,37.9,25.351428570999985,22.49142857100003,35.85000000000002,19.650000000000034,50.0,85.69142857140001,10.1,15.0,27.833333333333332
37,2010-09-17,0.25916669999999997,0.26732,0.2123286,0.3265429,16.86,26.79857142900005,21.410000000000025,38.650000000000034,20.55000000000001,17.7,75.27,12.614285714300001,4.1,28.14166666666667
38,2010-09-24,0.3062143,0.2635857,0.3215429,0.37917140000000005,46.96,25.55428571400006,22.53714285700005,36.05000000000001,20.55000000000001,156.0,85.72,10.6285714286,26.9,28.055555555566666
39,2010-10-01,0.3867857,0.3726286,0.3796143,0.3973571,28.63,26.914285714000016,21.094285714000023,38.35000000000002,20.150000000000034,13.16,73.5128571429,13.2428571429,1.5,28.466666666666665
40,2010-10-08,0.30415,0.3368667,0.25388330000000003,0.3275333,26.29,28.78571428600003,20.932857143000035,40.950000000000045,21.650000000000034,249.4,66.31,13.628571428599999,14.1,29.326666666666664
41,2010-10-15,0.3290429,0.2942714,0.3070286,0.3938143,33.49,26.650000000000034,22.162857142999997,37.55000000000001,20.350000000000023,28.5,79.7628571429,12.3142857143,25.9,28.049999999999997
42,2010-10-22,0.2441286,0.19288329999999998,0.2322286,0.2819286,34.93,25.707142857000008,23.02857142900001,38.25,20.650000000000034,141.6,87.75285714290001,12.614285714300001,8.1,27.53333333333333
43,2010-10-29,0.2396,0.2375286,0.1940714,0.2292,47.9,26.191428571000017,23.689999999999998,36.450000000000045,21.350000000000023,75.1,87.80285714290001,9.78571428571,4.0,28.77777777776667
44,2010-11-05,0.28402859999999996,0.3218429,0.2682429,0.1984286,47.11,26.447142857000017,24.56857142900003,37.25,22.850000000000023,85.3,90.64,9.81428571429,46.0,28.560000000000002
45,2010-11-12,0.3561857,0.3933286,0.2812,0.39092859999999996,65.8,26.422857142999987,23.094285714000023,38.55000000000001,18.75,229.6,84.38571428569999,10.8428571429,35.8,28.733333333333334
46,2010-11-19,0.1918714,0.23265709999999998,0.2561857,0.1838714,62.56,25.157142857000053,23.32857142900002,36.650000000000034,20.350000000000023,143.1,91.34285714290002,9.64285714286,41.1,27.650000000000002
47,2010-11-26,0.3294714,0.38752859999999995,0.3104,0.2884857,43.51,25.06285714300003,23.862857143000042,32.650000000000034,21.450000000000045,69.53,93.40714285709998,7.32857142857,40.2,27.416666666666668
48,2010-12-03,0.1851,0.1840714,0.09825714,0.25265709999999997,42.7,26.728571429000056,23.47428571400002,36.55000000000001,22.25,58.43,85.2885714286,11.0571428571,17.0,28.583333333333332
49,2010-12-10,0.2064857,0.2436286,0.22962860000000002,0.2305571,102.94,25.35857142900005,24.04857142900005,35.150000000000034,22.150000000000034,116.57,93.84142857139999,8.17142857143,29.2,27.69333333333333
50,2010-12-17,0.3063571,0.2906714,0.33787140000000004,0.3118143,26.86,25.827142857000013,23.227142857000047,33.950000000000045,21.950000000000045,34.23,86.9057142857,8.94285714286,9.2,28.922222222233334
51,2010-12-24,0.24781430000000002,0.1746,0.2196571,0.2418286,39.13,25.930000000000007,21.650000000000034,35.450000000000045,21.25,19.83,79.94857142859999,9.75714285714,7.1,28.25555555556667
52,2011-01-01,0.2775,0.3043667,0.2356556,0.2894333,43.67,23.421428571000035,22.79000000000002,30.650000000000034,21.05000000000001,222.0,96.6271428571,4.8,54.7,27.366666666666664
1,2011-01-08,0.3677429,0.3201429,0.31277140000000003,0.38825709999999997,10.08,25.725714286000027,21.54857142900005,33.75,20.05000000000001,44.87,80.4528571429,10.5142857143,0.0,28.349999999999998
2,2011-01-15,0.2194429,0.2352833,0.2000286,0.2779857,48.87,25.01857142900002,22.887142857000015,33.450000000000045,21.850000000000023,134.5,89.6757142857,8.1,33.0,27.9111111111
3,2011-01-22,0.2611286,0.2940286,0.2393286,0.3210571,51.12,24.862857143000042,22.841428570999994,35.650000000000034,19.25,28.9,90.4542857143,9.385714285710002,40.9,27.577777777766666
4,2011-01-29,0.2402,0.2538286,0.20922860000000001,0.22984290000000002,53.22,25.27428571400003,21.140000000000043,33.650000000000034,19.950000000000045,9.4,80.1285714286,10.2571428571,9.9,27.883333333333336
5,2011-02-05,0.17242860000000002,0.1657857,0.19282860000000002,0.1904,50.2,24.331428571000004,22.61428571400006,33.150000000000034,18.75,98.7,91.44,8.31428571429,34.3,27.5
6,2011-02-12,0.3101429,0.2193286,0.1789571,0.3013429,43.54,24.875714286000004,23.120000000000005,32.950000000000045,19.150000000000034,62.8,91.3385714286,9.58571428571,0.5,27.0
7,2011-02-19,0.28764290000000003,0.2826143,0.2644571,0.34597140000000004,60.97,24.437142857000026,23.410000000000025,33.25,21.150000000000034,280.42,94.5785714286,8.0,41.2,27.344444444433332
8,2011-02-26,0.16657139999999998,0.1742714,0.1805,0.1536429,76.73,24.601428570999985,23.634285714000043,32.35000000000002,19.450000000000045,45.9,94.8542857143,8.67142857143,9.0,27.71666666666667
9,2011-03-05,0.21601669999999998,0.2520333,0.21091669999999998,0.30201669999999997,42.18,24.411428570999988,23.728571429000056,31.25,21.450000000000045,126.8,96.38285714290001,6.3571428571399995,13.3,27.3888888889
10,2011-03-12,0.2821,0.2399143,0.2339,0.3507,101.98,24.191428571000017,23.09714285700005,31.25,20.25,87.4,94.4485714286,7.785714285710001,22.0,27.166666666666668
11,2011-03-19,0.3512429,0.3383286,0.3577857,0.3826429,49.58,24.841428570999994,23.07000000000005,32.35000000000002,20.05000000000001,54.1,91.1857142857,8.92857142857,1.8,27.733333333333334
12,2011-03-26,0.13825710000000002,0.15471429999999997,0.1428286,0.19308570000000003,71.69,24.452857143000017,23.56285714300003,32.650000000000034,21.05000000000001,73.7,95.4257142857,7.614285714289999,44.9,27.9857142857
13,2011-04-02,0.2292,0.2304,0.1851286,0.2082857,54.37,24.400000000000034,23.56428571400005,32.35000000000002,20.350000000000023,67.28,95.56,6.54285714286,5.4,27.099999999999998
14,2011-04-09,0.3128143,0.31917140000000005,0.3774571,0.3847857,72.16,24.894285714000034,23.821428571000013,32.35000000000002,20.350000000000023,82.1,94.5657142857,8.65714285714,47.0,27.566666666666666
